ID,종목코드,종목명,일시,시가,고가,저가,종가,거래량,생성일시
2036,005930,삼성전자,2026-02-23T09:24:00,,,,195300,4684028,2026-02-23 10:18:37
2037,005930,삼성전자,2026-02-23T09:25:00,,,,195200,4791461,2026-02-23 10:18:37
2038,005930,삼성전자,2026-02-23T09:26:00,,,,195000,4968525,2026-02-23 10:18:37
2039,005930,삼성전자,2026-02-23T09:27:00,,,,194550,5206514,2026-02-23 10:18:37
2040,005930,삼성전자,2026-02-23T09:28:00,,,,194700,5335387,2026-02-23 10:18:37
2041,005930,삼성전자,2026-02-23T09:29:00,,,,194800,5406364,2026-02-23 10:18:37
2042,005930,삼성전자,2026-02-23T09:30:00,,,,195000,5452992,2026-02-23 10:18:37
2043,005930,삼성전자,2026-02-23T09:31:00,,,,195000,5520222,2026-02-23 10:18:37
2044,005930,삼성전자,2026-02-23T09:32:00,,,,195100,5568478,2026-02-23 10:18:37
2045,005930,삼성전자,2026-02-23T09:33:00,,,,195400,5675352,2026-02-23 10:18:37
2046,005930,삼성전자,2026-02-23T09:34:00,,,,195200,5731162,2026-02-23 10:18:37
2047,005930,삼성전자,2026-02-23T09:35:00,,,,195450,5790213,2026-02-23 10:18:37
2048,005930,삼성전자,2026-02-23T09:36:00,,,,195600,5836924,2026-02-23 10:18:37
2049,005930,삼성전자,2026-02-23T09:37:00,,,,195800,5881940,2026-02-23 10:18:37
2050,005930,삼성전자,2026-02-23T09:38:00,,,,195700,5958311,2026-02-23 10:18:37
2051,005930,삼성전자,2026-02-23T09:39:00,,,,195850,6026620,2026-02-23 10:18:37
2052,005930,삼성전자,2026-02-23T09:40:00,,,,195800,6052743,2026-02-23 10:18:37
2053,005930,삼성전자,2026-02-23T09:41:00,,,,196100,6132123,2026-02-23 10:18:37
2054,005930,삼성전자,2026-02-23T09:42:00,,,,196300,6204310,2026-02-23 10:18:37
2055,005930,삼성전자,2026-02-23T09:43:00,,,,196350,6274499,2026-02-23 10:18:37
2056,005930,삼성전자,2026-02-23T09:44:00,,,,196050,6357771,2026-02-23 10:18:37
2057,005930,삼성전자,2026-02-23T09:45:00,,,,195800,6403820,2026-02-23 10:18:37
2058,005930,삼성전자,2026-02-23T09:46:00,,,,195700,6446252,2026-02-23 10:18:37
2059,005930,삼성전자,2026-02-23T09:47:00,,,,196000,6527953,2026-02-23 10:18:37
2060,005930,삼성전자,2026-02-23T09:48:00,,,,196100,6554153,2026-02-23 10:18:37
2061,005930,삼성전자,2026-02-23T09:49:00,,,,196000,6620553,2026-02-23 10:18:37
2062,005930,삼성전자,2026-02-23T09:50:00,,,,196000,6655361,2026-02-23 10:18:37
2063,005930,삼성전자,2026-02-23T09:51:00,,,,195900,6704807,2026-02-23 10:18:37
2064,005930,삼성전자,2026-02-23T09:52:00,,,,195900,6717812,2026-02-23 10:18:37
2065,005930,삼성전자,2026-02-23T09:53:00,,,,196000,6794046,2026-02-23 10:18:37
2066,005930,삼성전자,2026-02-23T09:54:00,,,,196100,6867062,2026-02-23 10:18:37
2067,005930,삼성전자,2026-02-23T09:55:00,,,,196000,6897756,2026-02-23 10:18:37
2068,005930,삼성전자,2026-02-23T09:56:00,,,,196100,6946994,2026-02-23 10:18:37
2069,005930,삼성전자,2026-02-23T09:57:00,,,,195700,7013256,2026-02-23 10:18:37
2070,005930,삼성전자,2026-02-23T09:58:00,,,,195700,7074987,2026-02-23 10:18:37
2071,005930,삼성전자,2026-02-23T09:59:00,,,,195550,7114847,2026-02-23 10:18:37
2072,005930,삼성전자,2026-02-23T10:00:00,,,,195300,7248787,2026-02-23 10:18:37
2073,005930,삼성전자,2026-02-23T10:01:00,,,,195400,7273815,2026-02-23 10:18:37
2074,005930,삼성전자,2026-02-23T10:02:00,,,,195400,7289068,2026-02-23 10:18:37
2075,005930,삼성전자,2026-02-23T10:03:00,,,,195500,7364833,2026-02-23 10:18:37
2076,005930,삼성전자,2026-02-23T10:04:00,,,,195300,7444809,2026-02-23 10:18:37
2077,005930,삼성전자,2026-02-23T10:05:00,,,,195400,7506781,2026-02-23 10:18:37
2078,005930,삼성전자,2026-02-23T10:06:00,,,,195200,7559696,2026-02-23 10:18:37
2079,005930,삼성전자,2026-02-23T10:07:00,,,,195200,7621266,2026-02-23 10:18:37
2080,005930,삼성전자,2026-02-23T10:08:00,,,,195000,7677281,2026-02-23 10:18:37
2081,005930,삼성전자,2026-02-23T10:09:00,,,,195200,7719602,2026-02-23 10:18:37
2082,005930,삼성전자,2026-02-23T10:10:00,,,,195200,7759920,2026-02-23 10:18:37
2083,005930,삼성전자,2026-02-23T10:11:00,,,,195100,7810209,2026-02-23 10:18:37
2084,005930,삼성전자,2026-02-23T10:12:00,,,,195100,7847292,2026-02-23 10:18:37
2085,005930,삼성전자,2026-02-23T10:13:00,,,,195100,7877412,2026-02-23 10:18:37
2086,005930,삼성전자,2026-02-23T10:14:00,,,,195000,8057291,2026-02-23 10:18:37
2087,005930,삼성전자,2026-02-23T10:15:00,,,,195050,8095749,2026-02-23 10:18:37
2088,005930,삼성전자,2026-02-23T10:16:00,,,,195400,8132349,2026-02-23 10:18:37
2089,005930,삼성전자,2026-02-23T10:17:00,,,,195100,8176291,2026-02-23 10:18:37
2090,005930,삼성전자,2026-02-23T10:18:00,,,,195100,8177068,2026-02-23 10:18:37
